1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00,6.000000000000000000e+00,6.500000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+00,8.000000000000000000e+00,8.500000000000000000e+00,9.000000000000000000e+00,9.500000000000000000e+00,1.000000000000000000e+01,1.050000000000000000e+01,1.100000000000000000e+01,1.150000000000000000e+01,1.200000000000000000e+01,1.250000000000000000e+01,1.300000000000000000e+01,1.350000000000000000e+01,1.400000000000000000e+01,1.450000000000000000e+01,1.500000000000000000e+01,1.550000000000000000e+01,1.600000000000000000e+01,1.650000000000000000e+01,1.700000000000000000e+01,1.750000000000000000e+01,1.800000000000000000e+01,1.850000000000000000e+01,1.900000000000000000e+01,1.950000000000000000e+01,2.000000000000000000e+01
1.074472624804907355e+03,1.056267453177738162e+03,1.054060463090187795e+03,1.055596368409034994e+03,1.059033680572541016e+03,1.063651382909569747e+03,1.069191826803565164e+03,1.075415339122847627e+03,1.082565587551291628e+03,1.090005441013848440e+03,1.097800809621730423e+03,1.105927726061769135e+03,1.114394179438353831e+03,1.123188186094901084e+03,1.132261811405074468e+03,1.141583098951316970e+03,1.151178013322893548e+03,1.160996622617371486e+03,1.171767932610276148e+03,1.182565207192445996e+03,1.193102835881962619e+03,1.203790260278779442e+03,1.214595523965338543e+03,1.225518626941640377e+03,1.236503645476959264e+03,1.247644451547869721e+03,1.258841181349505860e+03,1.270187706858441743e+03,1.281580169717616172e+03,1.293070499105559520e+03,1.304596779463255189e+03,1.316186972656065336e+03,1.327891010586423363e+03,1.339760822432859641e+03,1.351632631555393573e+03,1.363696179183271170e+03,1.375911519794545711e+03,1.388304617978482838e+03,1.402712967744626440e+03
